text,label
"Hello, this is an important call from Amazon customer support. This is to notify you regarding your today's purchase on Amazon.com. You have been charged $1279.99 on your default card saved on Amazon.com. If you have not made any such transaction, then please press 1 to cancel your order. Else if you have made this purchase on Amazon.com and recognize it, then please press 2 to confirm your order. Or to talk to our customer care please press 3. To repeat this message please press 4. Thank you.",1
"You do realise that you must pay a 0.2 % charge for premature cancellation , right ?",0
I know . It's a mix of all the latest songs .,0
I park in the evenings .,0
"Yes , please .",0
Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1
It doesn't matter . This one is fine .,0
I feel chilly and I've got a pain in my abdomen .,0
"I know where the &lt;#&gt; is, I'll be there around 5",0
"What can I do for you , sir ?",0
"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you.",1
"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
It's made in China . The quality is excellent .,0
Lots . Looks like I'll have to moonlight for the next two years .,0
Do you think you are introverted or extroverted ?,0
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,1
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1
"You have an automatic interruption of service in the next 30 to 45 minutes due to delinquent account status. If you find this to be an error or would like to stop the interruption, please press 1 to speak with the billing department. Otherwise, please press 2 to speak with the disconnections department. Thank you for choosing our services.",1
This is the Pan-American Club . May I help you ?,0
"Hello. Registration Office, my name is Officer Amanda Barnes and the purpose of this call, we are trying to reach you to let you know that this call has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer, press one. I repeat press one. Thank you and have a great day.",1
"For English inquiries, please press 1, and Chinese, please press 2. FedEx International Express will inform you for the last time that you have a parcel that has been delivered twice and no one has signed for it. For English inquiries, please press 1, and Chinese, please press 2. FedEx International Express will inform you for the last time that you have a parcel that has been delivered twice and no one has signed for it. For English inquiries, please press 1, and Chinese, please press 2.",1
"order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",1
"Hi, this is Melanie. I'm giving you a call from the dealer service center. We recently noticed your car's extended warranty would expire and wanted to provide you with one final courtesy call before your warranty expires and your warranty coverage becomes voided. This would make you financially responsible for all service repairs. If you wish to extend or reinstate your car's warranty, press 4 now or press 9 to discontinue coverage and discontinue receiving these reminders.",1
"Yes , quality is even more than the quantity .",0
"On your excellent payment history, you now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.",1
